41.87702921,-87.64026354
41.88231463,-87.63683131
41.86280416,-87.64026405
41.89685108,-87.63533383
41.86840422,-87.63488053
41.86947825,-87.63929124
41.88489837,-87.63085137
41.87867186,-87.63753169
41.89733733,-87.62323367
41.87712007,-87.62839281
41.88708286,-87.63445386
41.86653839,-87.63603899
41.87743588,-87.63185345
41.87606942,-87.63459655
41.87764629,-87.62797869
41.87251635,-87.63509243
41.87780276,-87.62947108
41.87566793,-87.64081619
41.87033577,-87.63938818
41.86667405,-87.62297929
41.87315231,-87.63043169
41.8820125,-87.63266356
41.89107628,-87.62524508
41.88005314,-87.63975113
41.87913749,-87.6242895
41.86607445,-87.62726848
41.87214814,-87.63808808
41.89178859,-87.63971658
41.86496256,-87.64004783
41.87678658,-87.6259007
41.89086746,-87.63727914
41.8954107,-87.63904449
41.88433078,-87.62509358
41.89678851,-87.63575048
41.89532214,-87.62547409
41.87911635,-87.63423914
41.89339621,-87.62755601
41.88610218,-87.63195173
41.88831652,-87.63939479
41.87490161,-87.63305112
41.87088427,-87.63749094
41.87756046,-87.63810587
41.87132026,-87.63422786
41.88753955,-87.62500754
41.88911894,-87.62340016
41.87776812,-87.62093928
41.88874924,-87.62838577
41.86577074,-87.630114
41.87535722,-87.62462429
41.88101312,-87.62730552
41.87637914,-87.63412129
41.88498509,-87.62845676
41.87945151,-87.63437173
41.87236833,-87.63483158
41.88786085,-87.63753033
41.88764289,-87.62709742
41.87693188,-87.62695119
41.86981825,-87.62665665
41.87329998,-87.62442036
41.88566952,-87.62692105
41.89189655,-87.63824964
41.87114577,-87.62246558
41.8968825,-87.62701247
41.87370221,-87.63714897
41.86700865,-87.63973903
41.87029251,-87.63570289
41.88782582,-87.6346825
41.88328908,-87.62098235
41.86549665,-87.62719227
41.89768016,-87.62802717
41.87931062,-87.62243423
41.87837477,-87.62396076
41.89841267,-87.62904697
41.86749372,-87.63918215
41.86747385,-87.62334969
41.87659728,-87.62193561
41.87123855,-87.62929743
41.87534569,-87.62791466
41.86296558,-87.6217602
41.88857046,-87.63358364
41.88485837,-87.63471409
41.87048033,-87.63773083
41.89887935,-87.62729714
41.89660279,-87.62145411
41.88532985,-87.62121404
41.87931019,-87.6315632
41.86919215,-87.6400872
41.88180899,-87.62965646
41.8846678,-87.62861622
41.87892206,-87.63538536
41.87359614,-87.63582668
41.889432,-87.63690007
41.89024307,-87.62970626
41.87033077,-87.63296548
41.88243662,-87.6394998
41.86494587,-87.62200728
41.88987981,-87.63921422
41.89207327,-87.63115031
41.88113564,-87.63651142
41.86529324,-87.6374894
41.88003795,-87.62410179
41.88388026,-87.62960653
41.87170421,-87.62854536
41.87309698,-87.6302838
41.87811885,-87.62180882
41.87773472,-87.62344783
41.86848784,-87.6265068
41.88811322,-87.62354071
41.88595114,-87.62423985
41.86698979,-87.62803434
41.87348388,-87.63713168
41.8775145,-87.62963276
41.86536143,-87.63010261
41.86383435,-87.63552589
41.86252038,-87.64065703
41.88564972,-87.62427237
41.86408313,-87.62933849
41.88291497,-87.62601916
41.89450951,-87.62962384
41.88411766,-87.62534757
41.88494446,-87.6381858
41.88924741,-87.63245595
41.86621203,-87.6268114
41.89818184,-87.62317462
41.89679609,-87.62811461
41.88376729,-87.6334765
41.8915776,-87.62310429
41.8858247,-87.64030125
41.8982164,-87.63055053
41.87687731,-87.63409671
41.87993944,-87.63809036
41.88506077,-87.62844239
41.86448264,-87.62763628
41.86324998,-87.63192259
41.89571525,-87.63187851
41.86378816,-87.62778774
41.89885865,-87.63368696
41.88607582,-87.62616129
41.88912568,-87.63588163
41.87314119,-87.63043148
41.86285874,-87.62358745
41.88626075,-87.6294717
41.88589737,-87.62920172
41.89424447,-87.63938995
41.89830427,-87.62398933
41.87189428,-87.62122576
41.86443307,-87.63848446
41.86925453,-87.63871705
41.89071195,-87.63891869
41.89422925,-87.62362649
41.87680563,-87.62383659
41.87262767,-87.63733615
41.88901745,-87.63001942
41.86974023,-87.63375794
41.88864755,-87.63930413
41.89060548,-87.62459529
41.86762567,-87.62960731
41.89329053,-87.62305457
41.88355525,-87.62260417
41.88947179,-87.63738557
41.8945651,-87.63854816
41.87864938,-87.63687505
41.86249002,-87.63086244
41.89776628,-87.63379323
41.87403267,-87.63149041
41.87407257,-87.63655341
41.89147341,-87.63335801
41.86291569,-87.62920527
41.87375018,-87.62240245
41.88222781,-87.6356549
41.88527943,-87.62673986
41.89343435,-87.64065465
41.88093992,-87.63035408
41.89264033,-87.63432626
41.88175527,-87.63013991
41.88688153,-87.63156468
41.89674678,-87.64006247
41.89343617,-87.63118327
41.87721963,-87.633377
41.86492541,-87.62857732
41.8730503,-87.6345206
41.8959099,-87.62341063
41.88321488,-87.63555687
41.8839854,-87.62521483
41.87638091,-87.62545144
41.86978552,-87.62284755
41.88364423,-87.62206439
41.86664921,-87.63465066
41.8682778,-87.62697904
41.86544994,-87.63822584
41.8961791,-87.63748434
41.87807673,-87.62287986
41.89839,-87.63927079
41.88672374,-87.63983815
41.86885041,-87.62965383
41.86766301,-87.62835896
41.88560355,-87.63459527
41.88929624,-87.62349112
41.88545577,-87.62514855
41.88174607,-87.63780928
41.8865362,-87.62705308
41.8906549,-87.63478934
41.88819165,-87.6382931
41.89750048,-87.63216627
41.88096684,-87.62905111
41.89586725,-87.62381566
41.87319612,-87.63753607
41.86465007,-87.62897985
41.88718767,-87.63871542
41.8659213,-87.6209078
41.87741855,-87.63758723
41.88751216,-87.64033415
41.87923587,-87.6394192
